time_index,TIMESTAMP,AirTemp_Avg,Trosee_Avg,WSpd_Avg,WDir_Avg,Rain_Tot,Ray_Global_RSR2_Avg,Ray_Direct_RSR2_Avg,Ray_Diffus_RSR2_Avg,WM_Temp_Avg
29125,2025-07-22 06:10:00,19.57,12.51,2.065,2.308,,80.0,0.073,79.99,22.68
29126,2025-07-22 06:20:00,19.69,12.42,1.968,351.7,,85.4,0.023,85.3,22.68
29127,2025-07-22 06:30:00,19.89,12.32,1.833,2.234,,106.6,0.055,106.6,22.77
29128,2025-07-22 06:40:00,20.17,12.16,1.934,5.06,,119.0,0.0,119.0,22.87
29129,2025-07-22 06:50:00,20.41,12.12,1.513,355.4,,132.8,0.0,132.8,22.82
29130,2025-07-22 07:00:00,20.63,12.01,2.329,351.3,,308.8,332.6,157.7,22.5
29131,2025-07-22 07:10:00,21.39,12.16,1.906,356.1,,373.1,547.2,111.9,22.54
29132,2025-07-22 07:20:00,21.63,12.07,2.572,344.7,,333.6,414.1,126.6,22.65
29133,2025-07-22 07:30:00,21.04,12.13,2.47,356.1,,170.9,49.75,144.5,22.95
29134,2025-07-22 07:40:00,21.12,12.29,2.139,7.179,,298.4,198.7,189.8,22.81
29135,2025-07-22 07:50:00,21.23,12.19,2.257,10.08,,323.4,271.5,166.7,22.83
29136,2025-07-22 08:00:00,21.25,12.18,2.199,10.97,,160.9,76.04,115.7,23.22
29137,2025-07-22 08:10:00,21.16,11.18,4.114,349.5,,354.2,280.5,177.0,23.13
29138,2025-07-22 08:20:00,21.31,11.13,3.534,350.8,,209.5,62.65,168.5,23.36
29139,2025-07-22 08:30:00,21.24,11.12,3.537,351.6,,181.0,32.75,158.9,23.39
29140,2025-07-22 08:40:00,21.27,11.21,2.752,353.7,,193.5,20.66,179.3,23.51
29141,2025-07-22 08:50:00,21.61,11.34,2.786,355.6,,364.8,287.8,157.6,23.6
29142,2025-07-22 09:00:00,22.5,11.55,3.03,14.91,,598.9,592.2,163.8,23.71
29143,2025-07-22 09:10:00,22.76,11.37,3.93,354.7,,668.3,674.7,158.9,23.76
29144,2025-07-22 09:20:00,22.82,11.28,4.437,5.086,,738.7,792.5,126.7,23.8
29145,2025-07-22 09:30:00,23.29,11.37,3.132,7.899,,771.3,797.6,141.9,23.97
29146,2025-07-22 09:40:00,23.69,11.4,3.305,2.771,,787.2,778.7,160.4,23.93
29147,2025-07-22 09:50:00,23.7,11.5,3.405,357.1,,804.0,803.0,145.6,23.99
29148,2025-07-22 10:00:00,23.67,11.45,3.427,359.7,,814.0,805.0,143.7,23.98
29149,2025-07-22 10:10:00,23.98,11.63,3.202,354.4,,823.0,807.0,140.4,24.25
29150,2025-07-22 10:20:00,23.91,11.55,3.244,351.7,,806.0,792.5,126.1,24.23
29151,2025-07-22 10:30:00,24.14,11.54,2.762,11.22,,819.0,818.0,109.6,24.38
29152,2025-07-22 10:40:00,24.33,11.54,2.924,359.1,,829.0,822.0,108.2,24.37
29153,2025-07-22 10:50:00,24.43,11.49,3.205,353.4,,838.0,824.0,109.0,24.6
29154,2025-07-22 11:00:00,24.68,11.25,2.865,357.7,,845.0,826.0,109.2,24.81
29155,2025-07-22 11:10:00,24.68,11.24,3.174,352.8,,850.0,827.0,109.1,25.06
29156,2025-07-22 11:20:00,25.18,11.14,2.914,348.2,,854.0,829.0,107.6,25.1
29157,2025-07-22 11:30:00,25.3,11.28,3.202,344.3,,858.0,832.0,106.6,25.08
29158,2025-07-22 11:40:00,25.15,11.13,3.196,348.7,,857.0,831.0,105.1,25.14
29159,2025-07-22 11:50:00,25.4,11.29,3.407,335.4,,866.0,832.0,111.7,25.21
29160,2025-07-22 12:00:00,25.54,11.43,2.941,333.1,,858.0,830.0,106.0,25.33
29161,2025-07-22 12:10:00,25.76,11.81,3.36,340.8,,854.0,831.0,103.9,25.39
29162,2025-07-22 12:20:00,25.87,12.07,2.791,7.918,,847.0,826.0,104.2,25.75
29163,2025-07-22 12:30:00,25.69,11.9,3.651,345.8,,850.0,825.0,111.3,25.58
29164,2025-07-22 12:40:00,26.11,12.0,3.416,346.8,,841.0,826.0,106.2,25.89
29165,2025-07-22 12:50:00,26.06,11.83,3.184,341.8,,831.0,826.0,101.5,25.99
29166,2025-07-22 13:00:00,26.38,11.89,3.185,352.1,,824.0,823.0,104.5,26.29
29167,2025-07-22 13:10:00,26.67,12.08,2.867,357.2,,811.0,818.0,103.7,26.32
29168,2025-07-22 13:20:00,26.49,12.06,3.682,336.4,,793.0,816.0,96.0,26.3
29169,2025-07-22 13:30:00,26.35,12.07,4.254,344.7,,783.1,816.0,95.6,26.23
29170,2025-07-22 13:40:00,26.37,12.1,3.619,3.713,,768.6,811.0,95.7,26.32
29171,2025-07-22 13:50:00,26.46,12.25,3.6,347.7,,750.4,807.0,92.2,26.44
29172,2025-07-22 14:00:00,26.48,12.3,3.687,351.1,,737.5,805.0,93.5,26.43
29173,2025-07-22 14:10:00,26.73,12.36,3.666,354.2,,718.8,797.4,93.7,26.65
29174,2025-07-22 14:20:00,26.54,12.23,3.689,344.0,,696.3,788.8,91.5,26.39
29175,2025-07-22 14:30:00,26.91,12.35,3.115,346.7,,678.9,784.8,91.5,26.78
29176,2025-07-22 14:40:00,27.27,12.42,2.969,347.5,,659.7,775.7,94.0,26.92
29177,2025-07-22 14:50:00,26.86,12.29,4.153,352.5,,637.4,769.2,91.9,26.74
29178,2025-07-22 15:00:00,26.9,12.29,3.31,352.6,,617.6,764.5,91.4,26.91
29179,2025-07-22 15:10:00,26.89,12.28,3.885,347.7,,595.3,760.1,88.7,26.83
29180,2025-07-22 15:20:00,26.86,12.26,3.011,352.2,,569.0,748.9,86.8,26.89
29181,2025-07-22 15:30:00,27.09,12.28,3.489,347.3,,548.4,740.8,88.7,26.98
29182,2025-07-22 15:40:00,26.8,12.14,4.088,341.6,,524.6,735.3,86.1,26.8
29183,2025-07-22 15:50:00,26.71,12.11,3.591,357.4,,498.8,728.7,82.3,26.91
29184,2025-07-22 16:00:00,26.78,12.13,4.109,344.2,,477.2,720.3,83.7,26.82
29185,2025-07-22 16:10:00,26.75,11.95,3.714,347.1,,451.3,708.5,82.7,26.76
29186,2025-07-22 16:20:00,26.55,11.98,4.113,344.9,,423.0,698.4,78.07,26.72
29187,2025-07-22 16:30:00,26.8,12.02,3.441,333.8,,398.4,687.1,77.54,26.8
29188,2025-07-22 16:40:00,26.57,11.82,3.64,352.4,,371.6,670.6,76.9,26.7
29189,2025-07-22 16:50:00,26.62,11.82,3.429,355.2,,342.7,651.9,74.26,26.78
29190,2025-07-22 17:00:00,26.41,11.67,3.937,335.7,,314.3,616.8,77.45,26.65
29191,2025-07-22 17:10:00,26.13,11.45,4.127,353.3,,292.7,605.6,77.52,26.54
29192,2025-07-22 17:20:00,26.07,11.43,3.822,353.5,,259.5,563.9,74.92,26.5
29193,2025-07-22 17:30:00,25.87,11.42,3.581,345.2,,225.5,503.8,75.24,26.46
29194,2025-07-22 17:40:00,25.61,11.5,3.348,342.3,,193.9,441.0,74.81,26.37
29195,2025-07-22 17:50:00,25.38,11.55,3.785,350.2,,142.2,312.0,66.56,26.33
29196,2025-07-22 18:00:00,24.91,11.73,3.899,348.9,,102.6,210.1,58.42,26.22
29197,2025-07-22 18:10:00,24.79,11.88,3.457,343.9,,97.3,220.1,55.68,26.14
29198,2025-07-22 18:20:00,24.32,11.95,2.988,350.6,,40.77,0.341,40.72,26.14
29199,2025-07-22 18:30:00,23.95,11.87,2.948,341.7,,40.48,1.556,40.28,26.03
29200,2025-07-22 18:40:00,23.71,11.67,3.026,352.4,,36.59,3.541,36.24,25.89
29201,2025-07-22 18:50:00,23.46,11.56,3.043,353.0,,25.44,4.184,25.13,25.74
29202,2025-07-22 19:00:00,23.19,11.46,3.051,344.9,,18.45,1.856,18.34,25.57
29203,2025-07-22 19:10:00,22.96,11.57,2.868,346.2,,7.745,0.0,7.745,25.49
29204,2025-07-22 19:20:00,22.84,11.34,2.822,355.1,,6.162,0.0,6.162,25.43
29205,2025-07-22 19:30:00,22.63,11.28,2.37,356.6,,8.35,0.0,8.35,25.31
29206,2025-07-22 19:40:00,22.49,11.08,2.292,357.9,,7.995,0.0,7.995,25.25
29207,2025-07-22 19:50:00,22.39,11.04,2.228,351.8,,5.254,0.0,5.254,25.15
29208,2025-07-22 20:00:00,22.11,11.2,1.726,351.8,,7.286,0.0,7.286,24.96
29209,2025-07-22 20:10:00,21.88,11.33,2.078,346.5,,7.556,0.0,7.556,24.8
29210,2025-07-22 20:20:00,21.63,11.57,1.957,351.0,,5.234,0.0,5.234,24.72
29211,2025-07-22 20:30:00,21.42,11.79,1.419,0.98,,7.269,0.0,7.269,24.54
29212,2025-07-22 20:40:00,21.11,11.66,1.539,13.0,,7.215,0.0,7.215,24.35
29213,2025-07-22 20:50:00,20.78,11.49,1.369,12.34,,5.54,0.0,5.54,24.01
29214,2025-07-22 21:00:00,20.59,11.38,1.319,353.1,,7.196,0.0,7.196,23.84
29215,2025-07-22 21:10:00,20.45,11.23,1.279,5.556,,7.244,0.0,7.244,23.74
29216,2025-07-22 21:20:00,20.23,11.3,1.053,12.56,,5.588,0.0,5.588,23.7
29217,2025-07-22 21:30:00,19.98,11.34,0.526,57.6,,7.02,0.0,7.02,23.67
29218,2025-07-22 21:40:00,19.69,11.75,0.299,113.4,,7.198,0.0,7.198,23.46
29219,2025-07-22 21:50:00,19.54,11.6,0.556,144.7,,5.251,0.0,5.251,23.4
29220,2025-07-22 22:00:00,19.41,11.54,0.296,135.2,,7.583,0.0,7.583,23.35
29221,2025-07-22 22:10:00,19.2,11.82,0.307,106.0,,7.003,0.0,7.003,23.27
29222,2025-07-22 22:20:00,18.78,12.03,0.564,41.85,,5.105,0.0,5.105,23.06
29223,2025-07-22 22:30:00,18.81,11.7,0.727,100.0,,7.535,0.0,7.535,22.91
29224,2025-07-22 22:40:00,19.04,12.18,1.058,119.0,,7.178,0.0,7.178,22.64
29225,2025-07-22 22:50:00,19.0,12.28,0.982,121.8,,5.044,0.0,5.044,22.66
29226,2025-07-22 23:00:00,18.73,12.6,0.846,163.5,,7.531,0.0,7.531,22.48
29227,2025-07-22 23:10:00,18.46,12.49,0.559,95.4,,7.3,0.0,7.3,22.37
29228,2025-07-22 23:20:00,18.36,12.37,0.823,112.0,,5.086,0.0,5.086,22.22
29229,2025-07-22 23:30:00,18.31,12.4,0.841,106.0,,6.9,0.0,6.9,22.22
29230,2025-07-22 23:40:00,18.27,12.43,0.634,119.2,,7.442,0.0,7.442,22.33
29231,2025-07-22 23:50:00,18.42,12.37,1.267,143.5,,5.258,0.0,5.258,22.39
29232,2025-07-23 00:00:00,18.58,12.34,1.323,127.6,,7.14,0.0,7.14,22.37
29233,2025-07-23 00:10:00,18.46,12.44,1.255,134.8,,7.384,0.0,7.384,22.25
29234,2025-07-23 00:20:00,18.35,12.49,1.223,146.4,,5.089,0.0,5.089,22.23
29235,2025-07-23 00:30:00,18.15,12.47,1.009,139.1,,7.127,0.0,7.127,21.9
29236,2025-07-23 00:40:00,17.88,12.46,1.0,117.8,,7.504,0.0,7.504,21.71
29237,2025-07-23 00:50:00,17.85,12.56,1.577,155.0,,4.962,0.0,4.962,21.85
29238,2025-07-23 01:00:00,17.99,12.46,1.394,168.0,,6.964,0.0,6.964,21.83
29239,2025-07-23 01:10:00,17.89,12.44,1.435,159.8,,7.002,0.0,7.002,21.75
29240,2025-07-23 01:20:00,17.9,12.64,1.279,147.6,,5.613,0.0,5.613,21.86
29241,2025-07-23 01:30:00,18.04,12.73,1.69,151.6,,7.031,0.0,7.031,21.95
29242,2025-07-23 01:40:00,18.06,12.24,1.704,147.5,,6.886,0.0,6.886,21.84
29243,2025-07-23 01:50:00,17.89,12.25,1.241,145.2,,5.531,0.0,5.531,21.65
29244,2025-07-23 02:00:00,17.63,12.36,1.242,150.1,,6.995,0.0,6.995,21.55
29245,2025-07-23 02:10:00,17.45,12.62,1.402,164.2,,7.056,0.0,7.056,21.37
29246,2025-07-23 02:20:00,17.16,12.54,2.215,188.5,,5.373,0.0,5.373,21.11
29247,2025-07-23 02:30:00,16.97,12.61,1.826,197.6,,7.068,0.0,7.068,20.99
29248,2025-07-23 02:40:00,16.92,12.67,1.224,155.9,,7.126,0.0,7.126,21.15
29249,2025-07-23 02:50:00,17.06,12.84,1.958,139.2,,5.128,0.0,5.128,21.06
29250,2025-07-23 03:00:00,16.98,12.84,1.975,147.4,,7.372,0.0,7.372,21.07
29251,2025-07-23 03:10:00,17.14,12.65,1.828,150.9,,6.942,0.0,6.942,21.24
29252,2025-07-23 03:20:00,17.18,12.58,1.907,144.4,,5.117,0.0,5.117,21.13
29253,2025-07-23 03:30:00,16.95,12.64,1.724,141.9,,7.499,0.0,7.499,20.96
29254,2025-07-23 03:40:00,16.9,12.68,1.588,147.4,,6.87,0.0,6.87,20.98
29255,2025-07-23 03:50:00,16.72,12.43,0.807,150.4,,5.081,0.0,5.081,20.93
29256,2025-07-23 04:00:00,16.43,12.49,0.618,82.4,,7.772,0.0,7.772,20.95
29257,2025-07-23 04:10:00,16.49,12.49,0.575,127.6,,8.73,0.0,8.73,20.96
29258,2025-07-23 04:20:00,16.59,12.37,0.886,145.4,,4.158,0.0,4.158,21.06
29259,2025-07-23 04:30:00,16.8,12.21,0.863,144.0,,8.03,0.0,8.03,20.98
29260,2025-07-23 04:40:00,16.53,12.27,0.456,76.54,,14.8,3.09,14.62,20.62
29261,2025-07-23 04:50:00,16.16,12.23,0.292,95.9,,16.6,5.852,16.14,20.74
29262,2025-07-23 05:00:00,16.12,12.2,0.458,109.4,,21.24,5.154,20.68,20.46
29263,2025-07-23 05:10:00,16.29,12.17,0.546,124.7,,22.55,1.86,22.3,20.48
29264,2025-07-23 05:20:00,16.33,12.22,0.588,144.9,,21.9,1.659,21.64,20.5
29265,2025-07-23 05:30:00,16.26,12.37,0.784,184.9,,26.07,1.595,25.77,20.44
29266,2025-07-23 05:40:00,16.23,12.44,0.69,158.7,,28.55,1.681,28.18,20.37
29267,2025-07-23 05:50:00,16.49,12.46,0.773,144.4,,29.8,1.053,29.54,19.18
29268,2025-07-23 06:00:00,17.0,12.56,1.044,159.9,,120.9,279.4,41.66,19.65
29269,2025-07-23 06:10:00,18.24,12.76,0.876,158.8,,221.8,559.9,50.67,19.94
29270,2025-07-23 06:20:00,19.3,12.99,0.62,170.8,,250.1,591.0,52.65,19.98
29271,2025-07-23 06:30:00,19.47,13.01,0.847,12.41,,278.0,606.0,58.34,19.98
29272,2025-07-23 06:40:00,19.42,13.13,0.939,41.37,,304.0,621.8,60.88,20.17
29273,2025-07-23 06:50:00,20.07,12.93,1.183,122.8,,336.3,650.6,63.89,20.75
29274,2025-07-23 07:00:00,20.08,12.61,1.506,143.2,,364.3,662.1,68.79,20.92
29275,2025-07-23 07:10:00,20.38,12.69,1.483,150.8,,376.9,646.9,70.58,21.13
29276,2025-07-23 07:20:00,20.87,12.57,1.276,131.8,,426.7,683.6,84.6,21.36
29277,2025-07-23 07:30:00,21.23,12.39,1.458,132.2,,443.8,672.6,89.7,21.43
29278,2025-07-23 07:40:00,21.47,12.26,1.463,139.5,,476.2,679.4,100.9,21.81
29279,2025-07-23 07:50:00,21.92,12.18,1.568,181.6,,499.2,680.1,106.6,22.2
29280,2025-07-23 08:00:00,22.02,12.19,1.792,155.6,,506.9,655.5,112.1,22.36
29281,2025-07-23 08:10:00,22.26,12.48,1.66,154.6,,543.9,702.1,104.3,22.5
29282,2025-07-23 08:20:00,22.69,12.79,1.654,160.6,,547.1,683.4,103.4,22.7
29283,2025-07-23 08:30:00,22.86,12.73,1.549,146.9,,590.0,726.4,102.1,22.92
29284,2025-07-23 08:40:00,23.27,12.79,1.501,135.4,,606.7,711.4,113.7,23.32
29285,2025-07-23 08:50:00,23.53,12.92,1.522,137.3,,636.4,711.8,128.2,23.55
29286,2025-07-23 09:00:00,24.08,12.81,1.393,139.8,,658.4,663.8,171.6,23.76
29287,2025-07-23 09:10:00,24.45,12.69,1.456,142.0,,588.7,471.1,234.2,24.19
29288,2025-07-23 09:20:00,24.54,12.53,1.53,152.9,,628.8,491.2,250.5,24.15
29289,2025-07-23 09:30:00,24.79,12.46,1.275,146.7,,586.2,374.7,291.2,24.42
29290,2025-07-23 09:40:00,25.1,12.31,1.041,120.7,,532.5,205.0,368.7,24.66
29291,2025-07-23 09:50:00,25.27,12.35,0.753,173.7,,375.4,8.49,368.5,24.84
29292,2025-07-23 10:00:00,25.57,12.25,0.669,141.9,,309.6,0.0,309.6,25.01
29293,2025-07-23 10:10:00,25.84,12.33,0.931,289.5,,370.0,2.04,368.3,25.25
29294,2025-07-23 10:20:00,25.53,12.37,1.18,323.0,,477.6,49.64,435.1,25.31
29295,2025-07-23 10:30:00,25.81,12.62,1.519,354.0,,424.4,21.2,406.1,25.38
29296,2025-07-23 10:40:00,25.56,12.72,2.06,350.4,,385.1,6.041,379.8,25.39
29297,2025-07-23 10:50:00,25.33,12.69,2.42,346.3,,420.3,17.94,404.4,25.54
29298,2025-07-23 11:00:00,25.36,12.82,2.081,3.05,,369.6,9.94,360.8,25.76
29299,2025-07-23 11:10:00,25.53,13.19,1.914,359.5,,401.5,12.33,390.4,25.89
29300,2025-07-23 11:20:00,25.26,13.12,2.955,1.3,,302.1,0.309,301.8,26.08
29301,2025-07-23 11:30:00,25.24,13.12,2.497,5.12,,281.0,0.438,280.6,26.16
29302,2025-07-23 11:40:00,25.09,13.09,2.974,13.08,,271.7,8.72,263.8,26.18
29303,2025-07-23 11:50:00,25.46,13.19,2.594,4.012,,392.6,14.4,379.6,26.28
29304,2025-07-23 12:00:00,25.62,13.34,2.64,7.811,,255.2,0.0,255.2,26.41
29305,2025-07-23 12:10:00,25.2,13.17,3.424,0.589,,136.3,0.0,136.3,26.41
29306,2025-07-23 12:20:00,24.94,12.98,3.203,5.716,,87.0,0.012,87.0,26.47
29307,2025-07-23 12:30:00,24.75,13.33,2.849,10.86,,73.73,0.027,73.71,26.49
29308,2025-07-23 12:40:00,24.15,14.1,3.13,9.08,,76.75,0.018,76.73,26.26
29309,2025-07-23 12:50:00,23.98,13.53,2.36,11.41,,76.37,0.005,76.37,26.15
29310,2025-07-23 13:00:00,24.36,13.27,1.845,347.9,,73.75,0.0,73.75,26.32
29311,2025-07-23 13:10:00,23.91,14.48,2.333,338.6,,74.4,0.015,74.39,26.18
29312,2025-07-23 13:20:00,22.96,15.21,2.013,5.432,,97.8,0.054,97.8,25.72
29313,2025-07-23 13:30:00,22.52,15.69,1.247,5.615,,139.1,0.0,139.1,24.96
29314,2025-07-23 13:40:00,22.43,15.42,2.071,338.4,,212.8,2.576,210.7,24.7
29315,2025-07-23 13:50:00,22.25,15.56,2.2,336.4,,163.5,0.0,163.5,24.59
29316,2025-07-23 14:00:00,22.11,15.86,1.494,341.5,,118.1,0.0,118.1,24.39
29317,2025-07-23 14:10:00,21.9,15.95,1.879,354.3,,126.7,0.0,126.7,24.29
29318,2025-07-23 14:20:00,21.75,15.69,1.847,344.9,,78.58,0.0,78.58,24.34
29319,2025-07-23 14:30:00,21.66,15.74,1.352,289.7,,97.0,0.001,97.0,24.41
29320,2025-07-23 14:40:00,21.9,15.69,1.079,307.0,,127.8,0.0,127.8,24.38
29321,2025-07-23 14:50:00,22.31,15.52,1.146,334.8,,104.4,0.0,104.4,24.58
29322,2025-07-23 15:00:00,21.96,15.91,1.776,346.9,,66.62,0.0,66.62,24.42
29323,2025-07-23 15:10:00,21.45,16.07,1.812,335.1,,40.54,0.145,40.45,24.17
29324,2025-07-23 15:20:00,20.94,16.75,2.11,353.5,,34.47,0.125,34.39,24.05
29325,2025-07-23 15:30:00,20.16,17.36,1.681,349.2,,39.57,0.223,39.44,23.65
29326,2025-07-23 15:40:00,19.95,17.33,0.905,348.5,,50.47,0.245,50.32,23.66
29327,2025-07-23 15:50:00,20.04,17.39,0.363,182.8,,71.63,0.001,71.63,23.52
29328,2025-07-23 16:00:00,20.15,17.76,0.998,216.6,,66.62,0.0,66.62,23.61
29329,2025-07-23 16:10:00,20.03,17.56,0.929,268.2,,55.8,0.099,55.75,23.57
29330,2025-07-23 16:20:00,19.99,17.54,1.137,357.9,,52.38,0.157,52.3,23.55
29331,2025-07-23 16:30:00,19.74,17.73,1.383,13.7,,52.0,0.18,51.92,23.41
29332,2025-07-23 16:40:00,19.5,17.45,1.24,25.98,,33.54,0.252,33.43,23.32
29333,2025-07-23 16:50:00,19.46,17.41,0.944,207.3,,20.77,0.819,20.43,23.01
29334,2025-07-23 17:00:00,19.36,17.34,1.242,128.1,,18.55,0.929,18.19,23.01
29335,2025-07-23 17:10:00,19.34,17.59,1.146,133.0,,18.55,0.964,18.21,23.02
29336,2025-07-23 17:20:00,19.39,17.81,0.681,109.1,,19.91,1.031,19.57,23.51
29337,2025-07-23 17:30:00,19.31,17.54,1.98,115.4,,25.36,1.278,24.98,23.48
29338,2025-07-23 17:40:00,19.25,17.63,0.828,98.0,,31.98,1.232,31.65,23.5
29339,2025-07-23 17:50:00,19.24,17.49,1.187,103.5,,30.68,1.291,30.37,23.3
29340,2025-07-23 18:00:00,19.2,17.01,1.152,104.2,,25.92,1.395,25.63,23.35
29341,2025-07-23 18:10:00,19.33,16.69,1.25,119.3,,29.56,1.089,29.35,23.41
29342,2025-07-23 18:20:00,19.48,16.38,1.154,116.2,,27.64,1.307,27.43,23.42
29343,2025-07-23 18:30:00,19.45,16.23,1.213,99.5,,32.51,3.103,32.14,23.21
29344,2025-07-23 18:40:00,19.78,15.66,1.543,118.1,,40.34,3.983,39.95,23.41
29345,2025-07-23 18:50:00,19.94,15.87,1.078,114.0,,41.39,3.549,41.13,23.39
29346,2025-07-23 19:00:00,19.65,15.68,0.852,93.0,,24.55,0.572,24.52,23.25
29347,2025-07-23 19:10:00,19.55,15.53,0.975,64.31,,8.01,0.0,8.01,23.4
29348,2025-07-23 19:20:00,19.21,15.48,1.004,49.34,,5.472,0.0,5.472,23.06
29349,2025-07-23 19:30:00,19.02,15.27,1.339,40.33,,7.909,0.0,7.909,23.05
29350,2025-07-23 19:40:00,19.13,15.43,0.764,96.2,,7.561,0.0,7.561,23.24
29351,2025-07-23 19:50:00,18.6,16.19,1.276,327.3,,5.455,0.0,5.455,22.62
29352,2025-07-23 20:00:00,18.2,16.09,1.208,334.9,,6.969,0.0,6.969,22.41
29353,2025-07-23 20:10:00,18.03,15.72,2.046,338.2,,6.993,0.0,6.993,22.22
29354,2025-07-23 20:20:00,17.83,15.79,2.023,333.5,,5.601,0.0,5.601,21.84
29355,2025-07-23 20:30:00,17.64,15.97,3.056,330.6,,7.073,0.0,7.073,21.77
29356,2025-07-23 20:40:00,17.57,16.01,2.381,347.2,,7.01,0.0,7.01,21.71
29357,2025-07-23 20:50:00,17.58,15.97,2.428,351.2,,5.349,0.0,5.349,21.7
29358,2025-07-23 21:00:00,17.51,15.87,2.356,348.0,,7.122,0.0,7.122,21.57
29359,2025-07-23 21:10:00,17.48,15.65,1.858,0.727,,6.978,0.0,6.978,21.61
29360,2025-07-23 21:20:00,17.54,15.66,2.548,354.5,,5.055,0.0,5.055,21.62
29361,2025-07-23 21:30:00,17.59,15.58,2.063,8.82,,7.525,0.0,7.525,21.68
29362,2025-07-23 21:40:00,17.66,15.61,1.086,3.623,,7.01,0.0,7.01,21.79
29363,2025-07-23 21:50:00,17.64,15.51,0.786,156.4,,5.054,0.0,5.054,21.65
29364,2025-07-23 22:00:00,17.71,15.65,0.823,195.7,,7.484,0.0,7.484,21.92
29365,2025-07-23 22:10:00,17.58,15.62,0.689,43.73,,6.956,0.0,6.956,21.8
29366,2025-07-23 22:20:00,17.54,15.73,0.929,294.1,,5.118,0.0,5.118,21.7
29367,2025-07-23 22:30:00,17.58,15.81,1.321,300.6,,7.477,0.0,7.477,21.67
29368,2025-07-23 22:40:00,17.53,15.95,0.989,2.375,,7.22,0.0,7.22,21.67
29369,2025-07-23 22:50:00,17.36,15.89,0.432,33.36,,4.856,0.0,4.856,21.51
29370,2025-07-23 23:00:00,17.31,15.98,1.28,316.1,,7.012,0.0,7.012,21.61
29371,2025-07-23 23:10:00,17.35,15.98,1.402,305.9,,7.534,0.0,7.534,21.56
29372,2025-07-23 23:20:00,17.42,15.92,1.654,300.1,,5.136,0.0,5.136,21.52
29373,2025-07-23 23:30:00,17.37,15.97,1.384,299.5,,6.888,0.0,6.888,21.5
29374,2025-07-23 23:40:00,17.34,15.95,1.243,326.7,,7.43,0.0,7.43,21.46
29375,2025-07-23 23:50:00,17.27,15.91,1.278,331.9,,5.189,0.0,5.189,21.43
29376,2025-07-24 00:00:00,17.23,15.91,1.315,342.7,,6.99,0.0,6.99,21.4
29377,2025-07-24 00:10:00,17.16,15.89,1.409,349.7,,7.446,0.0,7.446,21.36
29378,2025-07-24 00:20:00,17.09,15.84,1.081,320.7,,5.008,0.0,5.008,21.36
29379,2025-07-24 00:30:00,17.0,15.78,0.389,16.54,,7.107,0.0,7.107,21.54
29380,2025-07-24 00:40:00,16.86,15.72,0.879,31.47,,7.081,0.0,7.081,21.49
29381,2025-07-24 00:50:00,16.77,15.68,1.049,30.29,,5.575,0.0,5.575,21.46
29382,2025-07-24 01:00:00,16.67,15.63,0.502,54.26,,7.008,0.0,7.008,21.34
29383,2025-07-24 01:10:00,16.65,15.62,0.62,70.08,,6.959,0.0,6.959,21.38
29384,2025-07-24 01:20:00,16.66,15.46,0.811,37.1,,5.516,0.0,5.516,21.3
29385,2025-07-24 01:30:00,16.53,15.34,0.681,70.22,,6.952,0.0,6.952,21.22
29386,2025-07-24 01:40:00,16.5,15.15,0.885,45.6,,6.922,0.0,6.922,21.04
29387,2025-07-24 01:50:00,16.42,14.89,0.772,41.24,,5.345,0.0,5.345,20.94
29388,2025-07-24 02:00:00,16.32,14.86,0.974,31.38,,7.143,0.0,7.143,20.92
29389,2025-07-24 02:10:00,16.25,14.95,0.623,19.92,,7.185,0.0,7.185,21.02
29390,2025-07-24 02:20:00,16.07,14.81,0.791,34.48,,4.863,0.0,4.863,20.78
29391,2025-07-24 02:30:00,16.07,14.71,0.502,33.71,,7.457,0.0,7.457,20.9
29392,2025-07-24 02:40:00,16.11,14.76,0.571,23.65,,6.974,0.0,6.974,20.69
29393,2025-07-24 02:50:00,16.09,15.02,0.519,346.8,,5.006,0.0,5.006,20.82
29394,2025-07-24 03:00:00,16.09,15.07,0.672,348.5,,7.29,0.0,7.29,20.75
29395,2025-07-24 03:10:00,16.03,15.08,0.881,345.3,,6.921,0.0,6.921,20.55
29396,2025-07-24 03:20:00,15.98,15.06,1.021,1.696,,5.06,0.0,5.06,20.57
29397,2025-07-24 03:30:00,16.03,15.15,1.195,335.1,,7.089,0.0,7.089,20.63
29398,2025-07-24 03:40:00,16.31,15.3,1.539,331.9,,7.292,0.0,7.292,20.83
29399,2025-07-24 03:50:00,16.31,15.26,1.593,313.0,,4.972,0.0,4.972,20.66
29400,2025-07-24 04:00:00,16.24,15.24,1.255,326.3,,7.183,0.0,7.183,20.72
29401,2025-07-24 04:10:00,16.33,15.2,1.808,321.8,,8.1,0.0,8.1,20.89
29402,2025-07-24 04:20:00,16.46,15.06,1.534,335.7,,3.778,0.0,3.778,21.04
29403,2025-07-24 04:30:00,16.69,14.73,1.229,341.0,,8.03,0.0,8.03,21.37
29404,2025-07-24 04:40:00,17.15,14.31,1.255,341.1,,16.93,2.089,16.82,21.61
29405,2025-07-24 04:50:00,17.31,14.11,1.271,334.2,,20.35,6.064,19.88,21.54
29406,2025-07-24 05:00:00,17.19,14.32,1.393,334.7,,29.56,5.332,29.01,21.29
29407,2025-07-24 05:10:00,17.36,14.3,1.291,0.827,,37.75,1.883,37.51,21.5
